"acc_train" "acc_test" "test_lower" "test_upper" "Method"
0.831515750915751 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.8431663003663 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.818796336996337 0.82258064516129 0.704686678529349 0.907961604082047 "rdc"
0.808874725274725 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.803987545787546 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.831554578754579 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.837184615384615 0.903225806451613 0.801169623701541 0.963650418307025 "rdc"
0.815898901098901 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.83589010989011 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.86339706959707 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.831862271062271 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.809627838827839 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.831244688644689 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.776150915750916 0.774193548387097 0.650263132359369 0.870696081027774 "rdc"
0.842911355311355 0.806451612903226 0.686314048300537 0.895790370737824 "rdc"
0.837320879120879 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.824835164835165 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.795035897435897 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.842920879120879 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.845185347985348 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.806452747252747 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.820844688644689 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.846736996336996 0.774193548387097 0.650263132359369 0.870696081027774 "SIT"
0.843177289377289 0.806451612903226 0.686314048300537 0.895790370737824 "SIT"
0.825671062271062 0.82258064516129 0.704686678529349 0.907961604082047 "SIT"
0.837352380952381 0.82258064516129 0.704686678529349 0.907961604082047 "SIT"
0.828075457875458 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.832591208791209 0.82258064516129 0.704686678529349 0.907961604082047 "SIT"
0.807545787545788 0.903225806451613 0.801169623701541 0.963650418307025 "SIT"
0.840901098901099 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.819496703296703 0.806451612903226 0.686314048300537 0.895790370737824 "SIT"
0.787773626373626 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.83925641025641 0.774193548387097 0.650263132359369 0.870696081027774 "SIT"
0.870922344322344 0.693548387096774 0.563497415296102 0.80438595962718 "SIT"
0.850828571428571 0.758064516129032 0.632550292814055 0.857813964151982 "SIT"
0.819727472527473 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.81125641025641 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.8374 0.82258064516129 0.704686678529349 0.907961604082047 "SIT"
0.80578315018315 0.854838709677419 0.742243137270859 0.931411387376539 "SIT"
0.812309157509158 0.887096774193548 0.781113213479142 0.953383375627183 "SIT"
0.856438827838828 0.806451612903226 0.686314048300537 0.895790370737824 "SIT"
0.803564102564103 0.854838709677419 0.742243137270859 0.931411387376539 "SIT"
0.857500366300366 0.725806451612903 0.597683842594978 0.831457055070029 "SIT"
0.842883516483516 0.82258064516129 0.704686678529349 0.907961604082047 "SIT"
0.813167765567766 0.887096774193548 0.781113213479142 0.953383375627183 "SIT"
0.823266666666667 0.854838709677419 0.742243137270859 0.931411387376539 "SIT"
0.780922344322344 0.903225806451613 0.801169623701541 0.963650418307025 "SIT"
0.830775824175824 0.82258064516129 0.704686678529349 0.907961604082047 "SIT"
0.807508424908425 0.806451612903226 0.686314048300537 0.895790370737824 "SIT"
0.853365567765568 0.790322580645161 0.668179165710105 0.883361034221898 "SIT"
0.806775824175824 0.887096774193548 0.781113213479142 0.953383375627183 "SIT"
0.811578021978022 0.919354838709677 0.821747406867766 0.973295383204164 "SIT"
0.815982417582418 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.793704029304029 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.808733333333333 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.836667399267399 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.802952380952381 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.806947252747253 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.834339194139194 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.837465201465201 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.842706227106227 0.774193548387097 0.650263132359369 0.870696081027774 "SIT"
0.798081318681319 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.828642490842491 0.854838709677419 0.742243137270859 0.931411387376539 "SIT"
0.766037362637363 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.839648351648352 0.806451612903226 0.686314048300537 0.895790370737824 "SIT"
0.848826373626374 0.806451612903226 0.686314048300537 0.895790370737824 "SIT"
0.820895970695971 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.802309157509158 0.854838709677419 0.742243137270859 0.931411387376539 "SIT"
0.839643223443223 0.870967741935484 0.761491863618209 0.942609994392978 "SIT"
0.855183882783883 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.795191208791209 0.887096774193548 0.781113213479142 0.953383375627183 "SIT"
0.840793406593407 0.838709677419355 0.723320154165078 0.919846935083223 "SIT"
0.812386080586081 0.741935483870968 0.615027546671032 0.844730006535794 "MIC"
0.804955311355311 0.774193548387097 0.650263132359369 0.870696081027774 "MIC"
0.796989743589744 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.796616117216117 0.758064516129032 0.632550292814055 0.857813964151982 "MIC"
0.793922344322344 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.804749450549451 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.762783882783883 0.854838709677419 0.742243137270859 0.931411387376539 "MIC"
0.799438095238095 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.797704761904762 0.758064516129032 0.632550292814055 0.857813964151982 "MIC"
0.75281978021978 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.78411282051282 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.827383882783883 0.693548387096774 0.563497415296102 0.80438595962718 "MIC"
0.801815384615385 0.725806451612903 0.597683842594978 0.831457055070029 "MIC"
0.786808058608059 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.774964835164835 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.826068864468865 0.758064516129032 0.632550292814055 0.857813964151982 "MIC"
0.797259340659341 0.838709677419355 0.723320154165078 0.919846935083223 "MIC"
0.758108424908425 0.887096774193548 0.781113213479142 0.953383375627183 "MIC"
0.789336996336996 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.762082783882784 0.82258064516129 0.704686678529349 0.907961604082047 "MIC"
0.823168498168498 0.741935483870968 0.615027546671032 0.844730006535794 "MIC"
0.823510622710623 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.792632967032967 0.838709677419355 0.723320154165078 0.919846935083223 "MIC"
0.787901831501831 0.741935483870968 0.615027546671032 0.844730006535794 "MIC"
0.736684249084249 0.854838709677419 0.742243137270859 0.931411387376539 "MIC"
0.795472527472528 0.758064516129032 0.632550292814055 0.857813964151982 "MIC"
0.797186813186813 0.82258064516129 0.704686678529349 0.907961604082047 "MIC"
0.812820512820513 0.741935483870968 0.615027546671032 0.844730006535794 "MIC"
0.772226373626374 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.768430036630037 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.799221245421245 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.745764835164835 0.82258064516129 0.704686678529349 0.907961604082047 "MIC"
0.760219047619048 0.854838709677419 0.742243137270859 0.931411387376539 "MIC"
0.811906227106227 0.741935483870968 0.615027546671032 0.844730006535794 "MIC"
0.774111355311355 0.838709677419355 0.723320154165078 0.919846935083223 "MIC"
0.792283516483516 0.82258064516129 0.704686678529349 0.907961604082047 "MIC"
0.754364835164835 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.798647619047619 0.774193548387097 0.650263132359369 0.870696081027774 "MIC"
0.79898021978022 0.725806451612903 0.597683842594978 0.831457055070029 "MIC"
0.787534065934066 0.870967741935484 0.761491863618209 0.942609994392978 "MIC"
0.806927472527473 0.758064516129032 0.632550292814055 0.857813964151982 "MIC"
0.744005128205128 0.725806451612903 0.597683842594978 0.831457055070029 "MIC"
0.816118681318681 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.832198534798535 0.741935483870968 0.615027546671032 0.844730006535794 "MIC"
0.765539926739927 0.838709677419355 0.723320154165078 0.919846935083223 "MIC"
0.750230769230769 0.774193548387097 0.650263132359369 0.870696081027774 "MIC"
0.789968498168498 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
0.800471794871795 0.806451612903226 0.686314048300537 0.895790370737824 "MIC"
0.775707692307692 0.838709677419355 0.723320154165078 0.919846935083223 "MIC"
0.799064468864469 0.790322580645161 0.668179165710105 0.883361034221898 "MIC"
